#allele	genesymbol	genbank_cds_start	genbank_cds_stop	genbank_strand	curated_start	genbank_nucl_accession	genbank_prot_accession	refseq_nucl_accession	refseq_prot_accession	refseq_product
blaB-6	blaB	1	747	1	0	AF189302.1	AAF89158.1	NG_048700.1	WP_059345632.1	subclass B1 metallo-beta-lactamase BlaB-6
blaB-7	blaB	1	747	1	0	AF189304.1	AAF89160.1	NG_048701.1	WP_063857829.1	subclass B1 metallo-beta-lactamase BlaB-7
blaB-8	blaB	1	747	1	0	AF189305.1	AAF89161.1	NG_048702.1	WP_059324801.1	subclass B1 metallo-beta-lactamase BlaB-8
blaB-9	blaB	1	747	1	0	AY348324.1	AAQ54753.1	NG_048703.1	WP_059154943.1	subclass B1 metallo-beta-lactamase BlaB-9
blaPEDO-3	blaB1PEDO	2261	2974	0	0	KP109679.1	AJP77076.1	NG_049959.1	WP_063864592.1	subclass B1 metallo-beta-lactamase PEDO-3
blaPEDO-1	blaB3PEDO	4319	5179	1	0	KP109677.1	AJP77059.1	NG_049957.1	WP_063864590.1	subclass B3 metallo-beta-lactamase PEDO-1
blaPEDO-2	blaB3PEDO	5818	6675	1	0	KP109678.1	AJP77071.1	NG_049958.1	WP_063864591.1	subclass B3 metallo-beta-lactamase PEDO-2
blaBAT-1	blaBAT	67027	67833	1	0	CP002207.1	ADP31031.1	NG_050940.1	WP_003328240.1	class D beta-lactamase BAT-1
blaBCL-1	blaBCL	1753208	1754113	1	0	CP012475.1	ALA52629.1	NG_051318.1	WP_065825670.1	class A beta-lactamase BCL-1
blaBEL-1	blaBEL	1006	1857	1	0	DQ089809.1	AAZ04368.1	NG_048704.1	WP_063857830.1	class A extended-spectrum beta-lactamase BEL-1
blaBEL-2	blaBEL	1	852	1	0	FJ666063.1	ACV69996.1	NG_048705.1	WP_063857831.1	class A extended-spectrum beta-lactamase BEL-2
blaBEL-3	blaBEL	1	852	1	0	GQ202694.1	ACT09140.1	NG_048706.1	WP_063857832.1	class A extended-spectrum beta-lactamase BEL-3
blaBEL-4	blaBEL	1	852	1	0	KX388629.1	ANM44757.1	NG_050978.1	WP_065158950.1	class A extended-spectrum beta-lactamase BEL-4
blaBES-1	blaBES	190	1068	1	0	AF234999.1	AAF61147.1	NG_048707.1	WP_015060700.1	class A extended spectrum beta-lactamase BES-1
blaBIC-1	blaBIC	1	885	1	0	GQ260093.1	ADB56658.1	NG_048708.1	WP_063857833.1	carbapenem-hydrolyzing class A beta-lactamase BIC-1
	blaBJP	2172317	2173201	0	0	AP012279.1	BAL75272.1	NG_055769.1	WP_015684602.1	BJP family subclass B3 metallo-beta-lactamase
blaBJP-1	blaBJP	6850268	6851152	1	0	BA000040.2	BAC51495.1	NG_048709.1	WP_011088970.1	subclass B3 metallo-beta-lactamase BJP-1
blaBKC-1	blaBKC	8603	9544	0	0	KP689347.1	AKD43328.1	NG_048710.1	WP_063857834.1	carbapenem-hydrolyzing class A beta-lactamase BKC-1
blaBPU-1	blaBPU	2349399	2350187	0	0	CP000813.4	ABV63006.2	NG_050941.1	WP_041816295.1	class D beta-lactamase BPU-1
blaBRO-1	blaBRO	1976	2917	1	0	U49269.2	AAA92126.1	NG_048711.1	WP_003657002.1	class A beta-lactamase BRO-1
blaBRO-2	blaBRO	1565907	1566848	1	0	CP002005.1	ADG61848.1	NG_054940.1	WP_003665544.1	class A beta-lactamase BRO-2
blaBSU-1	blaBSU	303499	304302	1	0	AMXN01000001.1	ELS62907.1	NG_050942.1	WP_003235647.1	class D beta-lactamase BSU-1
blaBUT-1	blaBUT	1002	2153	1	0	AJ415568.1	CAC94553.1	NG_056480.1	WP_104531863.1	class C beta-lactamase BUT-1
blaBUT-2	blaBUT	1002	2153	1		AF440406.1		NG_056481.1	WP_104531864.1	class C beta-lactamase BUT-2
blaCAR-1	blaCAR	3193309	3194337	1	0	BX950851.1	CAG75749.1	NG_048712.1	WP_011094382.1	subclass B3 metallo-beta-lactamase CAR-1
blaCARB-17	blaCARB	1	852	1	0	KJ934265.1	AIL92326.1	NG_048719.1	WP_023624728.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-17
blaCARB-18	blaCARB	1	852	1	0	KJ934266.1	AIL92327.1	NG_048720.1	WP_005459715.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-18
blaCARB-19	blaCARB	1	852	1	0	KJ934267.1	AIL92328.1	NG_048721.1	WP_063857870.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-19
blaCARB-20	blaCARB	326457	327308	0	0	JFFP02000005.1	OMC60245.1	NG_054946.1	WP_020835015.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-20
blaCARB-21	blaCARB	1728817	1729668	1		CP006005.1		NG_048724.1	WP_025632811.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-21
blaCARB-22	blaCARB	476708	477559	0	0	BA000032.2	BAC61820.1	NG_048725.1	WP_005479236.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-22
blaCARB-23	blaCARB	1250346	1251203	1		CP007005.1		NG_048726.1	WP_025442943.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-23
blaCARB-24	blaCARB	1	852	1	0	BK008907.1	DAA64871.1	NG_048727.1	WP_031413517.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-24
blaCARB-25	blaCARB	1	852	1	0	BK008888.1	DAA64852.1	NG_048728.1	WP_042771632.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-25
blaCARB-26	blaCARB	1	852	1	0	BK008897.1	DAA64861.1	NG_048729.1	WP_029795186.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-26
blaCARB-27	blaCARB	1	852	1	0	BK008896.1	DAA64860.1	NG_048730.1	WP_025623492.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-27
blaCARB-28	blaCARB	1	852	1	0	BK008906.1	DAA64870.1	NG_048731.1	WP_029839920.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-28
blaCARB-29	blaCARB	1	852	1	0	BK008905.1	DAA64869.1	NG_048732.1	WP_029834158.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-29
blaCARB-30	blaCARB	1	852	1	0	BK008893.1	DAA64857.1	NG_048734.1	WP_005498292.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-30
blaCARB-31	blaCARB	1	852	1	0	BK008895.1	DAA64859.1	NG_048735.1	WP_025546314.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-31
blaCARB-32	blaCARB	1	852	1	0	BK008892.1	DAA64856.1	NG_048736.1	WP_029837067.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-32
blaCARB-33	blaCARB	1	852	1	0	BK008903.1	DAA64867.1	NG_048737.1	WP_025535332.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-33
blaCARB-34	blaCARB	1	852	1	0	BK008901.1	DAA64865.1	NG_048738.1	WP_029815111.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-34
blaCARB-35	blaCARB	1	852	1	0	BK008900.1	DAA64864.1	NG_048739.1	WP_025521699.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-35
blaCARB-36	blaCARB	1	852	1	0	BK008902.1	DAA64866.1	NG_048740.1	WP_025525762.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-36
blaCARB-38	blaCARB	1	852	1	0	BK008898.1	DAA64862.1	NG_048741.1	WP_025551322.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-38
blaCARB-40	blaCARB	1	852	1	0	BK008889.1	DAA64853.1	NG_048743.1	WP_025816575.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-40
blaCARB-41	blaCARB	1	852	1	0	BK008890.1	DAA64854.1	NG_048744.1	WP_025788060.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-41
blaCARB-42	blaCARB	1	852	1	0	BK008894.1	DAA64858.1	NG_048745.1	WP_005375420.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-42
blaCARB-43	blaCARB	1	852	1	0	BK008891.1	DAA64855.1	NG_048746.1	WP_025794721.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-43
blaCARB-44	blaCARB	360720	361571	0	0	JTGS01000066.1	KHF12803.1	NG_048747.1	WP_042764055.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-44
blaCARB-45	blaCARB	357012	357863	0	0	JTGR01000061.1	KHF09587.1	NG_048748.1	WP_047706904.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-45
blaCARB-46	blaCARB	268839	269690	1	0	JNTF02000020.1	OQU55212.1	NG_048749.2	WP_031847165.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-46
blaCARB-47	blaCARB	539751	540602	0		AVPX01000003.1		NG_050564.1	WP_031841337.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-47
blaCARB-48	blaCARB	10240	11091	0		JDFM01000025.1		NG_050604.1	WP_025577435.1	carbenicillin-hydrolyzing class A beta-lactamase CARB-48
blaCAU-1	blaCAU	1	870	1	0	AJ308331.1	CAC87665.1	NG_048755.1	WP_063859390.1	subclass B3 metallo-beta-lactamase CAU-1
blaMBL1b	blaCAU	1	870	1	0	AJ315850.1	CAC48262.1	NG_049292.1	WP_063860835.1	subclass B3 metallo-beta-lactamase MBL1b
blaCBP-1	blaCBP	1	927	1	0	KP718480.1	ALF06101.1	NG_048756.1	WP_012704143.1	penicillin-hydrolyzing class A beta-lactamase CBP-1
blaCFE-1	blaCFE	1008	2153	1	0	AB107899.1	BAC76072.1	NG_048757.1	WP_032490699.1	CMY-2 family cephalosporin-hydrolyzing class C beta-lactamase CFE-1
blaCGA-1	blaCGA	437	1315	1	0	AF339733.1	AAL55262.1	NG_048758.1	WP_002977989.1	class A extended-spectrum beta-lactamase CGA-1
blaCIA-1	blaCIA	1	879	1	0	AB639753.1	BAL40892.1	NG_048759.1	WP_034735227.1	class A extended-spectrum beta-lactamase CIA-1
blaCIA-2	blaCIA	1	879	1	0	AB674566.1	BAL40893.1	NG_048760.1	WP_063859465.1	class A extended-spectrum beta-lactamase CIA-2
blaCIA-3	blaCIA	1	879	1	0	AB674567.1	BAL40894.1	NG_048761.1	WP_063859478.1	class A extended-spectrum beta-lactamase CIA-3
blaCIA-4	blaCIA	1	879	1	0	AB674568.1	BAL40895.1	NG_048762.1	WP_027373439.1	class A extended-spectrum beta-lactamase CIA-4
blaCKO-1	blaCKO	1	903	1	0	AF477396.1	AAL85333.1	NG_048763.1	WP_063859542.1	MAL/CKO family class A beta-lactamase CKO-1
blaMAL-1	blaCKO	12	914	1	0	AJ277209.1	CAC33434.1	NG_049290.1	WP_063860833.1	MAL/CKO family class A beta-lactamase MAL-1
blaMAL-2	blaCKO	3	902	1	0	AF359512.1	AAP80386.1	NG_049291.1	WP_063860834.1	MAL/CKO family class A beta-lactamase MAL-2
blaCMA-1	blaCMA	118	1245	1	0	KF640251.1	AHB24364.1	NG_062222.1	WP_032974004.1	class C beta-lactamase CMA-1
blaCMA-2	blaCMA	117	1244	1	0	KC665723.1	AGI17580.1	NG_062212.1	WP_105620838.1	class C beta-lactamase CMA-2
blaCME-1	blaCME	72	959	1	0	AJ006275.1	CAB55427.1	NG_048764.1	WP_059330348.1	class A extended-spectrum beta-lactamase CME-1
blaCME-2	blaCME	1	894	1	0	EF394446.1	ABO21421.1	NG_048765.1	WP_063859570.1	class A extended-spectrum beta-lactamase CME-2
blaCMH-1	blaCMH	1	1146	1	0	JQ673557.1	AFI56422.1	NG_048766.1	WP_063859580.1	class C beta-lactamase CMH-1
blaCMH-2	blaCMH	1	1146	1	0	KP823454.1	AKC92684.1	NG_048767.1	WP_063859588.1	class C beta-lactamase CMH-2
blaCMH-3	blaCMH	1	1146	1	0	KX192165.1	ANE37569.1	NG_050719.1	WP_045295573.1	class C beta-lactamase CMH-3
blaCMH-4	blaCMH	1	1146	1	0	MH469276.1	AWY87651.1	NG_061416.1	WP_013095270.1	class C beta-lactamase CMH-4
blaCMH-5	blaCMH	1	1146	1	0	MH469277.1	AWY87652.1	NG_061417.1	WP_046887417.1	class C beta-lactamase CMH-5
blaBIL-1	blaCMY	127	1272	1	0	X74512.1	CAA52618.1	NG_054644.1	WP_085562380.1	CMY-2 family class C beta-lactamase BIL-1
blaCMY-100	blaCMY	1	1146	1	0	KF526113.1	AHA80101.1	NG_048770.1	WP_063859613.1	class C beta-lactamase CMY-100
blaCMY-101	blaCMY	1	1146	1	0	KF526114.1	AHA80102.1	NG_048771.1	WP_016155498.1	class C beta-lactamase CMY-101
blaCMY-102	blaCMY	1	1146	1	0	KF526115.1	AHA80103.1	NG_048772.1	WP_063859625.1	class C beta-lactamase CMY-102
blaCMY-103	blaCMY	1	1146	1	0	KF526116.1	AHA80104.1	NG_048773.1	WP_063859632.1	class C beta-lactamase CMY-103
blaCMY-104	blaCMY	1	1146	1	0	KF150216.1	AGR82311.1	NG_048774.1	WP_063859640.1	class C beta-lactamase CMY-104
blaCMY-105	blaCMY	1040	2185	1	0	KJ207205.1	AHL39330.1	NG_048775.1	WP_063859647.1	class C beta-lactamase CMY-105
blaCMY-106	blaCMY	1051	2196	1	0	KM983294.1	AJH76980.1	NG_048776.1	WP_063859654.1	class C beta-lactamase CMY-106
blaCMY-107	blaCMY	852	1997	1	0	KR061886.1	ALE33733.1	NG_048777.1	WP_032494240.1	class C beta-lactamase CMY-107
blaCMY-108	blaCMY	1	1146	1	0	KF564648.1	AGZ20169.1	NG_048778.1	WP_063859673.1	class C beta-lactamase CMY-108
blaCMY-109	blaCMY	1	1146	1	0	AJ746169.1	CAG34070.1	NG_048779.1	WP_032948363.1	class C beta-lactamase CMY-109
blaCMY-110	blaCMY	1	1146	1	0	AB872957.1	BAO05497.1	NG_048781.1	WP_063859688.1	class C beta-lactamase CMY-110
blaCMY-111	blaCMY	1	1146	1	0	KJ155695.1	AHW47897.1	NG_048782.1	WP_063859698.1	class C beta-lactamase CMY-111
blaCMY-112	blaCMY	1	1146	1	0	KM087837.1	AIT76090.1	NG_048783.1	WP_063859702.1	class C beta-lactamase CMY-112
blaCMY-113	blaCMY	1	1146	1	0	KM087836.1	AIT76089.1	NG_048784.1	WP_063859704.1	class C beta-lactamase CMY-113
blaCMY-114	blaCMY	1	1146	1	0	KM087846.1	AIT76099.1	NG_048785.1	WP_063859710.1	class C beta-lactamase CMY-114
blaCMY-115	blaCMY	1	1146	1	0	KM087839.1	AIT76092.1	NG_048786.1	WP_063859713.1	class C beta-lactamase CMY-115
blaCMY-116	blaCMY	1	1146	1	0	KM087840.1	AIT76093.1	NG_048787.1	WP_063859718.1	class C beta-lactamase CMY-116
blaCMY-117	blaCMY	1	1146	1	0	KM087844.1	AIT76097.1	NG_048788.1	WP_063859722.1	class C beta-lactamase CMY-117
blaCMY-118	blaCMY	1	1146	1	0	KM087838.1	AIT76091.1	NG_048789.1	WP_063859728.1	class C beta-lactamase CMY-118
blaCMY-119	blaCMY	1	1146	1	0	KM087845.1	AIT76098.1	NG_048790.1	WP_063859734.1	class C beta-lactamase CMY-119
blaCMY-12	blaCMY	847	1992	1	0	FR716828.1	CBX51207.1	NG_048791.2	WP_063859743.1	class C beta-lactamase CMY-12
blaCMY-121	blaCMY	1	1143	1	0	KM507172.1	AIZ48988.1	NG_048792.1	WP_063859750.1	class C beta-lactamase CMY-121
blaCMY-122	blaCMY	1	1146	1	0	KM985460.1	AKO62859.1	NG_048793.1	WP_063859757.1	class C beta-lactamase CMY-122
blaCMY-124	blaCMY	1	1146	1	0	KM985462.1	AKO62861.1	NG_048794.1	WP_063859763.1	class C beta-lactamase CMY-124
blaCMY-125	blaCMY	1	1146	1	0	KM985463.1	AKO62862.1	NG_048795.1	WP_063859768.1	class C beta-lactamase CMY-125
blaCMY-127	blaCMY	1	1146	1	0	KM985465.1	AKO62864.1	NG_048796.1	WP_063859770.1	class C beta-lactamase CMY-127
blaCMY-128	blaCMY	1	1146	1	0	KM985466.1	AKO62865.1	NG_048797.1	WP_063859772.1	class C beta-lactamase CMY-128
blaCMY-129	blaCMY	1	1146	1	0	KM985467.1	AKO62866.1	NG_048798.1	WP_063859777.1	class C beta-lactamase CMY-129
blaCMY-13	blaCMY	3641	4786	0	0	AY339625.2	AAQ16660.2	NG_048799.1	WP_020996270.1	class C beta-lactamase CMY-13
blaCMY-130	blaCMY	1	1146	1	0	KP207589.1	AKI06385.1	NG_048800.1	WP_063859784.1	class C beta-lactamase CMY-130
blaCMY-131	blaCMY	1	1146	1	0	KP281294.1	AKG51729.1	NG_048801.1	WP_063859788.1	class C beta-lactamase CMY-131
blaCMY-132	blaCMY	1	1146	1	0	KP862820.1	AKZ20822.1	NG_048802.1	WP_063859793.1	class C beta-lactamase CMY-132
blaCMY-133	blaCMY	1	1146	1	0	KP862819.1	AKZ20821.1	NG_048803.1	WP_063859798.1	class C beta-lactamase CMY-133
blaCMY-134	blaCMY	11	1156	1	0	KP860987.1	AKA60779.1	NG_048804.1	WP_063859802.1	class C beta-lactamase CMY-134
blaCMY-135	blaCMY	1	1146	1	0	KP981366.1	AKP17985.1	NG_048805.1	WP_063859809.1	class C beta-lactamase CMY-135
blaCMY-138	blaCMY	1	1146	1	0	KT997883.1	ALM96710.1	NG_048806.1	WP_063859814.1	class C beta-lactamase CMY-138
blaCMY-139	blaCMY	1	1146	1	0	KU641016.1	AMK49571.1	NG_048807.1	WP_063859815.1	class C beta-lactamase CMY-139
blaCMY-14	blaCMY	1	1146	1	0	AJ555825.2	CAD88479.1	NG_048808.1	WP_063859816.1	class C beta-lactamase CMY-14
blaCMY-140	blaCMY	1	1146	1	0	KX354367.1	ANJ78051.1	NG_050943.1	WP_065102238.1	class C beta-lactamase CMY-140
blaCMY-141	blaCMY	1	1146	1	0	KX537750.1	ANS56705.1	NG_051215.1	WP_065644637.1	class C beta-lactamase CMY-141
blaCMY-142	blaCMY	1	1146	1	0	KX881969.1	AOS70335.1	NG_051753.1	WP_070064537.1	class C beta-lactamase CMY-142
blaCMY-143	blaCMY	1	1146	1	0	KY009534.1	AOX21805.1	NG_052047.1	WP_071593223.1	class C beta-lactamase CMY-143
blaCMY-144	blaCMY	2088	3233	1	0	KY066478.1	APC23883.1	NG_052048.1	WP_071593224.1	class C beta-lactamase CMY-144
blaCMY-145	blaCMY	1	1146	1	0	KX470426.2	APD79118.2	NG_052649.1	WP_075985684.1	class C beta-lactamase CMY-145
blaCMY-146	blaCMY	1	1146	1	0	KX034085.2	APD79117.2	NG_052648.1	WP_075985683.1	class C beta-lactamase CMY-146
blaCMY-147	blaCMY	1	1146	1	0	KY563765.1	AQM40187.1	NG_052898.1	WP_077767289.1	class C beta-lactamase CMY-147
blaCMY-148	blaCMY	1	1146	1	0	KY624573.1	AQS23583.1	NG_054681.1	WP_085562395.1	class C beta-lactamase CMY-148
blaCMY-149	blaCMY	1	1146	1	0	KY624574.1	AQS23584.1	NG_054682.1	WP_085562396.1	class C beta-lactamase CMY-149
blaCMY-15	blaCMY	1	1146	1	0	AJ555823.2	CAD88477.1	NG_048809.1	WP_063859817.1	class C beta-lactamase CMY-15
blaCMY-150	blaCMY	20235	21380	0	0	QCWX01000028.1	PUU64961.1	NG_060513.1	WP_106672612.1	class C beta-lactamase CMY-150
blaCMY-151	blaCMY	1	1146	0	0	KY780116.1	ARE65229.1	NG_054711.1	WP_085562420.1	class C beta-lactamase CMY-151
blaCMY-152	blaCMY	1	1146	1	0	KY978224.1	ARM19732.1	NG_054963.1	WP_032937778.1	class C beta-lactamase CMY-152
blaCMY-153	blaCMY	1	1146	1	0	MF042206.1	ARQ85812.1	NG_054964.1	WP_087587949.1	class C beta-lactamase CMY-153
blaCMY-154	blaCMY	1	1146	1	0	MF196231.1	ARX70574.1	NG_055270.1	WP_088245213.1	class C beta-lactamase CMY-154
blaCMY-155	blaCMY	1	1146	1	0	KR261698.1	ALF62843.1	NG_055473.1	WP_094009802.1	class C beta-lactamase CMY-155
blaCMY-156	blaCMY	1	1146	1	0	MF770636.1	ATD84840.1	NG_056410.1	WP_104009849.1	class C beta-lactamase CMY-156
blaCMY-158	blaCMY	1	1146	1	0	MF804901.1	ATD84841.1	NG_062242.1	WP_122630836.1	class C beta-lactamase CMY-158
blaCMY-159	blaCMY	1	1146	1	0	MF804902.1	ATD84842.1	NG_062243.1	WP_122630837.1	class C beta-lactamase CMY-159
blaCMY-16	blaCMY	1	1146	1	0	AJ781421.1	CAH03679.1	NG_048810.1	WP_014386387.1	class C beta-lactamase CMY-16
blaCMY-160	blaCMY	1	1146	1	0	MH243359.1	AWI33313.1	NG_057614.1	WP_109791215.1	class C beta-lactamase CMY-160
blaCMY-161	blaCMY	1	1146	1	0	MH067963.1	AVP74338.1	NG_057479.1	WP_109545065.1	class C beta-lactamase CMY-161
blaCMY-162	blaCMY	1	1146	1	0	MH378228.1	AWR93229.1	NG_060523.1	WP_111273851.1	class C beta-lactamase CMY-162
blaCMY-163	blaCMY	1	1146	1	0	MH450208.1	AWU66456.1	NG_060564.1	WP_111672906.1	class C beta-lactamase CMY-163
blaCMY-17	blaCMY	165	1310	1	0	AY513266.1	AAS13399.1	NG_048811.1	WP_063859818.1	class C beta-lactamase CMY-17
blaCMY-18	blaCMY	47	1198	1	0	AY743434.1	AAU95778.1	NG_048812.1	WP_063859824.1	class C beta-lactamase CMY-18
blaCMY-2	blaCMY	1924	3069	1	0	X91840.1	CAA62957.1	NG_048814.1	WP_000976514.1	class C beta-lactamase CMY-2
blaCMY-20	blaCMY	1	1143	1	0	AY960293.2	AAX58682.2	NG_048815.1	WP_063859827.1	class C beta-lactamase CMY-20
blaCMY-21	blaCMY	161	1306	1	0	DQ139328.1	AAZ66866.1	NG_048816.1	WP_063859828.1	class C beta-lactamase CMY-21
blaCMY-22	blaCMY	1	1146	1	0	DQ256079.1	ABB72431.1	NG_048817.1	WP_063859829.1	class C beta-lactamase CMY-22
blaCMY-23	blaCMY	76	1221	1	0	DQ463751.1	ABF06441.1	NG_048818.1	WP_000976515.1	class C beta-lactamase CMY-23
blaCMY-24	blaCMY	1	1146	1	0	EF415650.1	ABN69070.1	NG_048819.1	WP_032491928.1	class C beta-lactamase CMY-24
blaCMY-25	blaCMY	1	1146	1	0	EU515249.1	ACA30420.1	NG_048820.1	WP_003830525.1	class C beta-lactamase CMY-25
blaCMY-26	blaCMY	1	1146	1	0	AB300358.1	BAF56185.1	NG_048821.1	WP_063859830.1	class C beta-lactamase CMY-26
blaCMY-27	blaCMY	1	1146	1	0	EU515250.1	ACA30421.1	NG_048822.1	WP_063859831.1	class C beta-lactamase CMY-27
blaCMY-28	blaCMY	1	1146	1	0	EF561644.1	ABQ51091.1	NG_048823.1	WP_063859832.1	class C beta-lactamase CMY-28
blaCMY-29	blaCMY	1	1143	1	0	EF685371.2	ABS12248.1	NG_048824.1	WP_063859833.1	class C beta-lactamase CMY-29
blaCMY-30	blaCMY	1880	3025	0	0	LMYO01000054.1	KRR92472.1	NG_048825.1	WP_000976513.1	class C extended-spectrum beta-lactamase CMY-30
blaCMY-31	blaCMY	1	1146	1	0	EF622224.1	ABR18736.1	NG_048826.1	WP_012262157.1	class C beta-lactamase CMY-31
blaCMY-32	blaCMY	1	1146	1	0	EU496815.1	ACA97846.1	NG_048827.1	WP_063859834.1	class C beta-lactamase CMY-32
blaCMY-33	blaCMY	1	1140	1	0	EU496816.1	ACA97847.1	NG_048828.1	WP_063859835.1	class C beta-lactamase CMY-33
blaCMY-34	blaCMY	1	1146	1	0	EF394370.1	ABN51006.1	NG_048829.1	WP_063859836.1	class C beta-lactamase CMY-34
blaCMY-35	blaCMY	1	1146	1	0	EF394371.1	ABN51007.1	NG_048830.1	WP_063859837.1	class C beta-lactamase CMY-35
blaCMY-36	blaCMY	2375	3520	1	0	EU331426.1	ABY58049.1	NG_048831.1	WP_012262164.1	class C beta-lactamase CMY-36
blaCMY-37	blaCMY	1	1146	1	0	AB280919.1	BAF36388.1	NG_048832.1	WP_063859838.1	class C extended-spectrum beta-lactamase CMY-37
blaCMY-38	blaCMY	1	1146	1	0	AM931008.1	CAP60699.1	NG_047059.1	WP_063553425.1	class C beta-lactamase CMY-38
blaCMY-39	blaCMY	1	1146	1	0	AB372224.1	BAF95726.1	NG_048833.1	WP_063859839.1	class C beta-lactamase CMY-39
blaCMY-4	blaCMY	137	1282	1	0	AJ007826.1	CAA07695.1	NG_048834.1	WP_015056382.1	class C beta-lactamase CMY-4
blaCMY-40	blaCMY	1	1146	1	0	EU515251.1	ACA30422.1	NG_048835.1	WP_063859840.1	class C beta-lactamase CMY-40
blaCMY-41	blaCMY	15	1160	1	0	AB429270.1	BAG14343.1	NG_048836.1	WP_048241752.1	class C beta-lactamase CMY-41
blaCMY-42	blaCMY	1	1146	1	0	HM146927.1	ADM21467.1	NG_048837.1	WP_039023136.1	class C extended-spectrum beta-lactamase CMY-42
blaCMY-43	blaCMY	1	1146	1	0	FJ360626.1	ACJ05361.1	NG_048838.1	WP_063859841.1	class C beta-lactamase CMY-43
blaCMY-44	blaCMY	1	1134	1	0	FJ437066.1	ACJ65711.1	NG_048839.1	WP_063859842.1	class C beta-lactamase CMY-44
blaCMY-45	blaCMY	1	1146	1	0	FN546177.1	CBB16411.1	NG_048840.1	WP_063859843.1	class C beta-lactamase CMY-45
blaCMY-46	blaCMY	1	1146	1	0	FN556186.1	CBH19182.1	NG_048841.1	WP_063859844.1	class C beta-lactamase CMY-46
blaCMY-47	blaCMY	1040	2185	1	0	HM046998.2	ADH82410.1	NG_048842.1	WP_063859845.1	class C beta-lactamase CMY-47
blaCMY-48	blaCMY	1040	2185	1	0	HM569226.2	ADP02979.1	NG_048843.1	WP_044699195.1	class C beta-lactamase CMY-48
blaCMY-49	blaCMY	1	1146	1	0	GQ402541.1	ACV32310.1	NG_048844.1	WP_060682854.1	class C beta-lactamase CMY-49
blaCMY-5	blaCMY	2374	3519	1	0	Y17716.1	CAB50867.1	NG_048845.1	WP_015059331.1	class C beta-lactamase CMY-5
blaCMY-50	blaCMY	1	1146	1	0	FN645444.1	CBI75447.1	NG_048846.1	WP_063859846.1	class C beta-lactamase CMY-50
blaCMY-51	blaCMY	1028	2173	1	0	JQ733571.1	AFK73431.1	NG_048847.1	WP_063859847.1	class C beta-lactamase CMY-51
blaCMY-53	blaCMY	1	1146	1	0	HQ336940.1	ADQ38362.1	NG_048848.1	WP_032495047.1	class C beta-lactamase CMY-53
blaCMY-54	blaCMY	1	1152	1	0	HM544039.1	ADK55604.1	NG_048849.1	WP_063859848.1	class C beta-lactamase CMY-54
blaCMY-55	blaCMY	1	1146	1	0	HM544040.1	ADK55605.1	NG_048850.1	WP_063859849.1	class C beta-lactamase CMY-55
blaCMY-56	blaCMY	1	1146	1	0	HQ322613.1	ADT91162.1	NG_048851.1	WP_063859850.1	class C beta-lactamase CMY-56
blaCMY-57	blaCMY	1	1146	1	0	HQ285243.1	ADP37961.1	NG_048852.1	WP_063859851.1	class C beta-lactamase CMY-57
blaCMY-58	blaCMY	1268	2413	1	0	HQ185697.1	ADY19254.1	NG_048853.1	WP_032495027.1	class C beta-lactamase CMY-58
blaCMY-59	blaCMY	43	1188	1		AB587082.1		NG_048854.1	WP_063859852.1	class C beta-lactamase CMY-59
blaCMY-6	blaCMY	1	1146	1	0	AJ011293.1	CAB36902.1	NG_048855.1	WP_015058212.1	class C beta-lactamase CMY-6
blaCMY-60	blaCMY	1	1146	1	0	JF460794.1	AEM97672.1	NG_048856.1	WP_063859853.1	class C beta-lactamase CMY-60
blaCMY-61	blaCMY	1	1143	1	0	JF460795.1	AEM97673.1	NG_048857.1	WP_063859854.1	class C beta-lactamase CMY-61
blaCMY-62	blaCMY	1	1146	1	0	JF460796.1	AEM97674.1	NG_048858.1	WP_063859855.1	class C beta-lactamase CMY-62
